Image,Framework,Version
C:\Users\same_\AppData\Local\RoonServer\Application\205201538\RoonAppliance.dll,.NET Framework,6.0
C:\Users\same_\AppData\Local\RoonServer\Application\205201538\remoting_codegen.dll,.NET Framework,6.0
C:\Users\same_\AppData\Local\RoonServer\Application\205201538\RAATServer.dll,.NET Framework,6.0
C:\Users\same_\AppData\Local\Temp\0jewprav.o2j\Feedback\dump64a.exe,.NET Framework,4.8
C:\Users\same_\AppData\Local\Temp\0jewprav.o2j\Feedback\dump64.exe,.NET Framework,4.7.2
C:\Windows\WinSxS\amd64_netfx-dfsvc_b03f5f7f11d50a3a_10.0.19041.1_none_833d086e8f306c45\dfsvc.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\amd64_netfx-ieexec_b03f5f7f11d50a3a_10.0.19041.1_none_6a5de40c0a30489e\IEExec.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\amd64_netfx-jsc_b03f5f7f11d50a3a_10.0.19041.1_none_014838ef8bea39e9\jsc.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\amd64_netfx35linq-addinprocess_31bf3856ad364e35_10.0.19041.1_none_e688384bec188769\AddInProcess.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\amd64_netfx35linq-addinutil_31bf3856ad364e35_10.0.19041.1_none_810f46ab82b9619e\AddInUtil.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\amd64_netfx35linq-datasvcutil_31bf3856ad364e35_10.0.19041.1_none_4547ebb03c53c11a\DataSvcUtil.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\amd64_netfx35linq-edmgen_31bf3856ad364e35_10.0.19041.1_none_646d0595db3c1ad4\EdmGen.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\msil_inspectvhddialog6.2_31bf3856ad364e35_10.0.19041.1_none_7dc923aebe8d0c7f\InspectVhdDialog6.2.exe,.NET Framework,4.6
C:\Windows\WinSxS\msil_inspectvhddialog6.3_31bf3856ad364e35_10.0.19041.1_none_7dca23f8be8c25d6\InspectVhdDialog6.3.exe,.NET Framework,4.6
C:\Windows\WinSxS\msil_inspectvhddialog_31bf3856ad364e35_10.0.19041.4239_none_8ae665955d2c9ca2\InspectVhdDialog.exe,.NET Framework,4.6
C:\Windows\WinSxS\msil_jsc_b03f5f7f11d50a3a_10.0.19041.1_none_68bc95ae68779efe\jsc.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\wow64_msbuild_b03f5f7f11d50a3a_4.0.15805.0_none_0606cd4b5dabfc56\MSBuild.exe,.NET Framework,v4.0.30319
C:\Windows\WinSxS\wow64_msbuild_b03f5f7f11d50a3a_4.0.15840.3_none_0601d0fb5db0765c\MSBuild.exe,.NET Framework,v4.0.30319
C:\Windows\WinSxS\wow64_regasm_b03f5f7f11d50a3a_4.0.15805.0_none_9be7d950c1f8addd\RegAsm.exe,.NET Framework,v4.0.30319
C:\Windows\WinSxS\wow64_regasm_b03f5f7f11d50a3a_4.0.15840.3_none_9be2dd00c1fd27e3\RegAsm.exe,.NET Framework,v4.0.30319
C:\Windows\WinSxS\x86_addinprocess32_b77a5c561934e089_10.0.19041.1_none_dae2223cd3e6f926\AddInProcess32.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\x86_addinprocess32_b77a5c561934e089_4.0.15805.0_none_429bcf7adb8e23ed\AddInProcess32.exe,.NET Framework,v4.0.30319
C:\Windows\WinSxS\x86_addinprocess32_b77a5c561934e089_4.0.15840.3_none_4296d32adb929df3\AddInProcess32.exe,.NET Framework,v4.0.30319
C:\Windows\WinSxS\x86_aspnet_compiler_b03f5f7f11d50a3a_10.0.19041.1_none_d9afbb23e990d44a\aspnet_compiler.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\x86_aspnet_regbrowsers_b03f5f7f11d50a3a_10.0.19041.1_none_ca50a32caa12ab10\aspnet_regbrowsers.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\x86_aspnet_regbrowsers_b03f5f7f11d50a3a_10.0.19200.940_none_27b1dc0089158f0d\aspnet_regbrowsers.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\x86_aspnet_regsql_b03f5f7f11d50a3a_10.0.19041.1_none_10c2b4b34d346421\aspnet_regsql.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\x86_aspnet_regsql_b03f5f7f11d50a3a_10.0.19200.940_none_6e23ed872c37481e\aspnet_regsql.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\x86_caspol_b03f5f7f11d50a3a_10.0.19041.1_none_2cbf497a80df4629\CasPol.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\x86_installutil_b03f5f7f11d50a3a_10.0.19041.1_none_3c6036d4b220f210\InstallUtil.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\x86_msbuild_b03f5f7f11d50a3a_10.0.19041.1_none_421bb61742382b2d\MSBuild.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\x86_msbuild_b03f5f7f11d50a3a_3.5.19041.1_none_268817e3e30b41fb\MSBuild.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\x86_netfx4-ngentask_exe_b03f5f7f11d50a3a_4.0.15805.0_none_1bb0d4ac7da3bfe1\ngentask.exe,.NET Framework,v4.0.30319
C:\Windows\WinSxS\x86_netfx4-ngentask_exe_b03f5f7f11d50a3a_4.0.15805.285_none_1381a27c38a5bf96\ngentask.exe,.NET Framework,v4.0.30319
C:\Windows\WinSxS\x86_netfx4-ngentask_exe_b03f5f7f11d50a3a_4.0.15840.3_none_1babd85c7da839e7\ngentask.exe,.NET Framework,v4.0.30319
C:\Windows\WinSxS\x86_regasm_b03f5f7f11d50a3a_10.0.19041.1_none_d7fcc21ca684dcb4\RegAsm.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\x86_regsvcs_b03f5f7f11d50a3a_10.0.19041.1_none_ab17ecc2f8f7d564\RegSvcs.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\x86_regsvcs_b03f5f7f11d50a3a_4.0.15805.0_none_8ce1f3b4679d3a76\RegSvcs.exe,.NET Framework,v4.0.30319
C:\Windows\WinSxS\x86_regsvcs_b03f5f7f11d50a3a_4.0.15840.3_none_8cdcf76467a1b47c\RegSvcs.exe,.NET Framework,v4.0.30319
C:\Windows\WinSxS\x86_wpf-terminalserverwpfwrapperexe_31bf3856ad364e35_10.0.19041.1_none_7e31b18ab29f9913\TsWpfWrp.exe,.NET Framework,v2.0.50727
C:\Windows\WinSxS\x86_wpf-xamlviewer_31bf3856ad364e35_10.0.19041.1_none_afe0be8163ecf7d4\XamlViewer_v0300.exe,.NET Framework,v2.0.50727
